ric,company_name,name_bhrc,company_id,url_bhrc,category,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
ESSITYb.ST,Essity AB (publ),Essity,936450,https://www.business-humanrights.org/en/companies/essity/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUFI.PA,Eurofins Scientific SE,Eurofins Scientific SE,902029,https://www.business-humanrights.org/en/companies/eurofins-scientific-se/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUFI.PA,Eurofins Scientific SE,Eurofins Scientific SE,902029,https://www.business-humanrights.org/en/companies/eurofins-scientific-se/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EUFI.PA,Eurofins Scientific SE,Eurofins Scientific SE,902029,https://www.business-humanrights.org/en/companies/eurofins-scientific-se/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVKn.DE,Evonik Industries AG,evonik,762869,https://www.business-humanrights.org/en/companies/evonik/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVKn.DE,Evonik Industries AG,evonik,762869,https://www.business-humanrights.org/en/companies/evonik/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EVKn.DE,Evonik Industries AG,evonik,762869,https://www.business-humanrights.org/en/companies/evonik/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXHO.PA,Sodexo SA,Sodexo,759523,https://www.business-humanrights.org/en/companies/sodexo/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXHO.PA,Sodexo SA,Sodexo,759523,https://www.business-humanrights.org/en/companies/sodexo/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXHO.PA,Sodexo SA,Sodexo,759523,https://www.business-humanrights.org/en/companies/sodexo/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EXOR.AS,Exor NV,Exor Investments,938573,https://www.business-humanrights.org/en/companies/exor-investments/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOR.AS,Exor NV,Exor Investments,938573,https://www.business-humanrights.org/en/companies/exor-investments/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXOR.AS,Exor NV,Exor Investments,938573,https://www.business-humanrights.org/en/companies/exor-investments/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPN.L,Experian PLC,Experian,760736,https://www.business-humanrights.org/en/companies/experian/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPN.L,Experian PLC,Experian,760736,https://www.business-humanrights.org/en/companies/experian/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXPN.L,Experian PLC,Experian,760736,https://www.business-humanrights.org/en/companies/experian/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZJ.L,Easyjet PLC,easyJet,756876,https://www.business-humanrights.org/en/companies/easyjet/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZJ.L,Easyjet PLC,easyJet,756876,https://www.business-humanrights.org/en/companies/easyjet/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZJ.L,Easyjet PLC,easyJet,756876,https://www.business-humanrights.org/en/companies/easyjet/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBK.MI,FinecoBank Banca Fineco SpA,Fineco,757074,https://www.business-humanrights.org/en/companies/fineco/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBK.MI,FinecoBank Banca Fineco SpA,Fineco,757074,https://www.business-humanrights.org/en/companies/fineco/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FBK.MI,FinecoBank Banca Fineco SpA,Fineco,757074,https://www.business-humanrights.org/en/companies/fineco/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FER.MC,Ferrovial SE,Ferrovial,757064,https://www.business-humanrights.org/en/companies/ferrovial/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FER.MC,Ferrovial SE,Ferrovial,757064,https://www.business-humanrights.org/en/companies/ferrovial/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FER.MC,Ferrovial SE,Ferrovial,757064,https://www.business-humanrights.org/en/companies/ferrovial/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS.CO,FLSmidth & Co A/S,FLSmidth A/S,903218,https://www.business-humanrights.org/en/companies/flsmidth-as/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS.CO,FLSmidth & Co A/S,FLSmidth A/S,903218,https://www.business-humanrights.org/en/companies/flsmidth-as/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLS.CO,FLSmidth & Co A/S,FLSmidth A/S,903218,https://www.business-humanrights.org/en/companies/flsmidth-as/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMEG.DE,Fresenius Medical Care AG,Fresenius Medical Care,757145,https://www.business-humanrights.org/en/companies/fresenius-medical-care/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMEG.DE,Fresenius Medical Care AG,Fresenius Medical Care,757145,https://www.business-humanrights.org/en/companies/fresenius-medical-care/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMEG.DE,Fresenius Medical Care AG,Fresenius Medical Care,757145,https://www.business-humanrights.org/en/companies/fresenius-medical-care/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORTUM.HE,Fortum Oyj,Fortum,757035,https://www.business-humanrights.org/en/companies/fortum/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORTUM.HE,Fortum Oyj,Fortum,757035,https://www.business-humanrights.org/en/companies/fortum/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FORTUM.HE,Fortum Oyj,Fortum,757035,https://www.business-humanrights.org/en/companies/fortum/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOUG.PA,Eiffage SA,Eiffage,756996,https://www.business-humanrights.org/en/companies/eiffage/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOUG.PA,Eiffage SA,Eiffage,756996,https://www.business-humanrights.org/en/companies/eiffage/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOUG.PA,Eiffage SA,Eiffage,756996,https://www.business-humanrights.org/en/companies/eiffage/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FRES.L,Fresnillo PLC,Fresnillo,761360,https://www.business-humanrights.org/en/companies/fresnillo/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
FRES.L,Fresnillo PLC,Fresnillo,761360,https://www.business-humanrights.org/en/companies/fresnillo/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRES.L,Fresnillo PLC,Fresnillo,761360,https://www.business-humanrights.org/en/companies/fresnillo/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1AG.DE,GEA Group AG,GEA Group,757368,https://www.business-humanrights.org/en/companies/gea-group/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1AG.DE,GEA Group AG,GEA Group,757368,https://www.business-humanrights.org/en/companies/gea-group/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G1AG.DE,GEA Group AG,GEA Group,757368,https://www.business-humanrights.org/en/companies/gea-group/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
GALD.S,Galderma Group AG,Galderma,761158,https://www.business-humanrights.org/en/companies/galderma/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALD.S,Galderma Group AG,Galderma,761158,https://www.business-humanrights.org/en/companies/galderma/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GALD.S,Galderma Group AG,Galderma,761158,https://www.business-humanrights.org/en/companies/galderma/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GASI.MI,Assicurazioni Generali SpA,Assicurazioni Generali,755580,https://www.business-humanrights.org/en/companies/assicurazioni-generali/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GASI.MI,Assicurazioni Generali SpA,Assicurazioni Generali,755580,https://www.business-humanrights.org/en/companies/assicurazioni-generali/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GASI.MI,Assicurazioni Generali SpA,Assicurazioni Generali,755580,https://www.business-humanrights.org/en/companies/assicurazioni-generali/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAW.L,Games Workshop Group PLC,Games Workshop Group PLC,900484,https://www.business-humanrights.org/en/companies/games-workshop-group-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAW.L,Games Workshop Group PLC,Games Workshop Group PLC,900484,https://www.business-humanrights.org/en/companies/games-workshop-group-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAW.L,Games Workshop Group PLC,Games Workshop Group PLC,900484,https://www.business-humanrights.org/en/companies/games-workshop-group-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBFG.DE,Bilfinger SE,Bilfinger Berger,755963,https://www.business-humanrights.org/en/companies/bilfinger-berger/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBFG.DE,Bilfinger SE,Bilfinger Berger,755963,https://www.business-humanrights.org/en/companies/bilfinger-berger/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBFG.DE,Bilfinger SE,Bilfinger Berger,755963,https://www.business-humanrights.org/en/companies/bilfinger-berger/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEBN.S,Geberit AG,Geberit,757401,https://www.business-humanrights.org/en/companies/geberit/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEBN.S,Geberit AG,Geberit,757401,https://www.business-humanrights.org/en/companies/geberit/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEBN.S,Geberit AG,Geberit,757401,https://www.business-humanrights.org/en/companies/geberit/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETIb.ST,Getinge AB,Getinge AB,906855,https://www.business-humanrights.org/en/companies/getinge-ab/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETIb.ST,Getinge AB,Getinge AB,906855,https://www.business-humanrights.org/en/companies/getinge-ab/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETIb.ST,Getinge AB,Getinge AB,906855,https://www.business-humanrights.org/en/companies/getinge-ab/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETP.PA,Getlink SE,Getlink SE,899872,https://www.business-humanrights.org/en/companies/getlink-se/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETP.PA,Getlink SE,Getlink SE,899872,https://www.business-humanrights.org/en/companies/getlink-se/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GETP.PA,Getlink SE,Getlink SE,899872,https://www.business-humanrights.org/en/companies/getlink-se/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFTU_u.L,Grafton Group PLC,Grafton Group plc,900006,https://www.business-humanrights.org/en/companies/grafton-group-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFTU_u.L,Grafton Group PLC,Grafton Group plc,900006,https://www.business-humanrights.org/en/companies/grafton-group-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFTU_u.L,Grafton Group PLC,Grafton Group plc,900006,https://www.business-humanrights.org/en/companies/grafton-group-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIVN.S,Givaudan SA,Givaudan,763965,https://www.business-humanrights.org/en/companies/givaudan/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIVN.S,Givaudan SA,Givaudan,763965,https://www.business-humanrights.org/en/companies/givaudan/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIVN.S,Givaudan SA,Givaudan,763965,https://www.business-humanrights.org/en/companies/givaudan/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJFG.OL,Gjensidige Forsikring ASA,Gjensidige,765630,https://www.business-humanrights.org/en/companies/gjensidige/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJFG.OL,Gjensidige Forsikring ASA,Gjensidige,765630,https://www.business-humanrights.org/en/companies/gjensidige/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GJFG.OL,Gjensidige Forsikring ASA,Gjensidige,765630,https://www.business-humanrights.org/en/companies/gjensidige/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL9.I,Glanbia PLC,Glanbia Plc,902920,https://www.business-humanrights.org/en/companies/glanbia-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL9.I,Glanbia PLC,Glanbia Plc,902920,https://www.business-humanrights.org/en/companies/glanbia-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GL9.I,Glanbia PLC,Glanbia Plc,902920,https://www.business-humanrights.org/en/companies/glanbia-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLEN.L,Glencore PLC,Glencore,757200,https://www.business-humanrights.org/en/companies/glencore/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,9,14,1,5,4,1,0,0,0
GLEN.L,Glencore PLC,Glencore,757200,https://www.business-humanrights.org/en/companies/glencore/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,2,0,0,0
GLEN.L,Glencore PLC,Glencore,757200,https://www.business-humanrights.org/en/companies/glencore/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,8,7,5,12,11,10,9,7,11,22,0
GMAB.CO,Genmab A/S,Genmab,757345,https://www.business-humanrights.org/en/companies/genmab/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMAB.CO,Genmab A/S,Genmab,757345,https://www.business-humanrights.org/en/companies/genmab/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GMAB.CO,Genmab A/S,Genmab,757345,https://www.business-humanrights.org/en/companies/genmab/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRG.L,Greggs PLC,Greggs,757206,https://www.business-humanrights.org/en/companies/greggs/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRG.L,Greggs PLC,Greggs,757206,https://www.business-humanrights.org/en/companies/greggs/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRG.L,Greggs PLC,Greggs,757206,https://www.business-humanrights.org/en/companies/greggs/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRLS.MC,Grifols SA,Grifols S.A.,907767,https://www.business-humanrights.org/en/companies/grifols-sa/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRLS.MC,Grifols SA,Grifols S.A.,907767,https://www.business-humanrights.org/en/companies/grifols-sa/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRLS.MC,Grifols SA,Grifols S.A.,907767,https://www.business-humanrights.org/en/companies/grifols-sa/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSK.L,GSK plc,GSK,967751,https://www.business-humanrights.org/en/companies/gsk/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSK.L,GSK plc,GSK,967751,https://www.business-humanrights.org/en/companies/gsk/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GSK.L,GSK plc,GSK,967751,https://www.business-humanrights.org/en/companies/gsk/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAGG.DE,Hensoldt AG,Hensoldt,956913,https://www.business-humanrights.org/en/companies/hensoldt/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAGG.DE,Hensoldt AG,Hensoldt,956913,https://www.business-humanrights.org/en/companies/hensoldt/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HAGG.DE,Hensoldt AG,Hensoldt,956913,https://www.business-humanrights.org/en/companies/hensoldt/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HEIG.DE,Heidelberg Materials AG,Heidelberg Materials (HeidelbergCement),757496,https://www.business-humanrights.org/en/companies/heidelbergcement/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEIG.DE,Heidelberg Materials AG,Heidelberg Materials (HeidelbergCement),757496,https://www.business-humanrights.org/en/companies/heidelbergcement/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
HEIG.DE,Heidelberg Materials AG,Heidelberg Materials (HeidelbergCement),757496,https://www.business-humanrights.org/en/companies/heidelbergcement/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
HEIN.AS,Heineken NV,Heineken,757449,https://www.business-humanrights.org/en/companies/heineken/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
HEIN.AS,Heineken NV,Heineken,757449,https://www.business-humanrights.org/en/companies/heineken/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEIN.AS,Heineken NV,Heineken,757449,https://www.business-humanrights.org/en/companies/heineken/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HEXAb.ST,Hexagon AB,Hexagon,764543,https://www.business-humanrights.org/en/companies/hexagon/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXAb.ST,Hexagon AB,Hexagon,764543,https://www.business-humanrights.org/en/companies/hexagon/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEXAb.ST,Hexagon AB,Hexagon,764543,https://www.business-humanrights.org/en/companies/hexagon/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HIK.L,Hikma Pharmaceuticals PLC,Hikma Pharmaceuticals plc,901255,https://www.business-humanrights.org/en/companies/hikma-pharmaceuticals-plc/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIK.L,Hikma Pharmaceuticals PLC,Hikma Pharmaceuticals plc,901255,https://www.business-humanrights.org/en/companies/hikma-pharmaceuticals-plc/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIK.L,Hikma Pharmaceuticals PLC,Hikma Pharmaceuticals plc,901255,https://www.business-humanrights.org/en/companies/hikma-pharmaceuticals-plc/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLMA.L,Halma PLC,Halma,765094,https://www.business-humanrights.org/en/companies/halma/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLMA.L,Halma PLC,Halma,765094,https://www.business-humanrights.org/en/companies/halma/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLMA.L,Halma PLC,Halma,765094,https://www.business-humanrights.org/en/companies/halma/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMb.ST,H & M Hennes & Mauritz AB,Hennes & Mauritz (H&M),757581,https://www.business-humanrights.org/en/companies/hennes-mauritz-hm/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
HMb.ST,H & M Hennes & Mauritz AB,Hennes & Mauritz (H&M),757581,https://www.business-humanrights.org/en/companies/hennes-mauritz-hm/,lawsuits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HMb.ST,H & M Hennes & Mauritz AB,Hennes & Mauritz (H&M),757581,https://www.business-humanrights.org/en/companies/hennes-mauritz-hm/,other_allegations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,19,20,6,1
HNKG_p.DE,Henkel AG & Co KGaA,Henkel,757467,https://www.business-humanrights.org/en/companies/henkel/,hrd_attacks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
